epoch,train loss,reg loss,train acc,test loss,test acc
0,1.9957352464015667,0.0,tensor(28.5048),1.5106314986643166,tensor(45.4700)
1,1.7034161225343363,0.0,tensor(42.6300),1.2889009641878533,tensor(56.6500)
2,1.5482669069216801,0.0,tensor(50.1278),1.0797421095347164,tensor(64.3200)
3,1.4349189389974644,0.0,tensor(54.9294),0.8544879471412813,tensor(72.2300)
4,1.364946071918194,0.0,tensor(57.8275),0.8663752650973773,tensor(71.8400)
5,1.3101609576971103,0.0,tensor(60.0073),0.8114809971867185,tensor(77.0300)
6,1.3051793190149161,0.0,tensor(60.1480),0.6828861170344882,tensor(80.0200)
7,1.2465319079466355,0.0,tensor(62.2477),0.6397632532047502,tensor(80.5300)
8,1.2301414866478015,0.0,tensor(62.7167),0.6589742025943718,tensor(81.7800)
9,1.2334015934895246,0.0,tensor(62.4315),0.6419654347077765,tensor(82.6000)
10,1.2006686048629955,0.0,tensor(63.4269),0.6491466444550138,tensor(82.7200)
11,1.2000628517224239,0.0,tensor(63.7821),0.5883405335021742,tensor(86.5000)
12,1.1847890266241172,0.0,tensor(64.3147),0.5640394037420099,tensor(85.5200)
13,1.1541544678883675,0.0,tensor(65.3362),0.5604345702161693,tensor(85.8900)
14,1.141186232215319,0.0,tensor(65.7716),0.6154569050278327,tensor(83.2300)
15,1.1185553245819533,0.0,tensor(67.0264),0.5089818019457538,tensor(87.4100)
16,1.1398337652667976,0.0,tensor(65.4727),0.5234989626239045,tensor(88.3200)
17,1.1028465704276011,0.0,tensor(67.0680),0.459474860718756,tensor(86.8100)
18,1.1034789397548406,0.0,tensor(66.9884),0.5220872217958624,tensor(87.4800)
19,1.1137742557204686,0.0,tensor(66.1058),0.5140597242297549,tensor(86.9300)
20,1.083056860168775,0.0,tensor(67.9353),0.4621451527181298,tensor(88.5200)
21,1.116557302688941,0.0,tensor(66.2670),0.5460610230161687,tensor(86.6600)
22,1.0582195133352892,0.0,tensor(68.6132),0.44966822170247933,tensor(88.7200)
23,1.073967433701723,0.0,tensor(68.0983),0.4920785324742096,tensor(88.1600)
24,1.1225720718502998,0.0,tensor(65.9421),0.4448776696667527,tensor(89.5000)
