epoch,train loss,reg loss,train acc,test loss,test acc
94,1.068759259619774,0.0,0.0,0.5762632534359441,85.24
95,1.0649485973211434,0.0,0.0,0.670455024097905,81.98
96,1.0786345421503751,0.0,0.0,0.5750650564829508,83.61
97,1.038630595497596,0.0,0.0,0.537095781227555,87.84
98,1.0745327953726818,0.0,0.0,0.48986886095519017,87.62
99,1.045538942439434,0.0,0.0,0.4948021053063749,88.24
100,1.0555856487689874,0.0,0.0,0.5445819325519331,87.57
101,1.0451297481090596,0.0,0.0,0.47929629262047585,88.64
102,0.9988341578306296,0.0,0.0,0.5207545438198128,86.56
103,1.0324176716498839,0.0,0.0,0.5071339589176755,87.49
104,1.0302166138321927,0.0,0.0,0.5726996196640862,86.58
105,1.0404509181395556,0.0,0.0,0.5108760610373333,87.2
106,1.0364795721112154,0.0,0.0,0.49123715180339234,89.13
107,0.9936162783549383,0.0,0.0,0.45014058158855247,89.03
108,1.0168148341087195,0.0,0.0,0.5084503025117547,89.23
109,1.0405424441282565,0.0,0.0,0.47975561323792043,88.15
110,1.05403973368498,0.0,0.0,0.5633287191993058,85.13
111,1.0128177722677207,0.0,0.0,0.4790130305771876,87.58
112,1.042758654592893,0.0,0.0,0.46700384610831136,89.4
113,1.0116770147895202,0.0,0.0,0.49443843057661346,88.48
114,1.009662726215827,0.0,0.0,0.5048623970060637,87.29
115,1.0041965207610375,0.0,0.0,0.5050920600240881,87.51
116,1.0122833316906905,0.0,0.0,0.43907961670798484,91.01
117,1.0051093918008682,0.0,0.0,0.4533715919412748,89.83
118,1.0283045370609332,0.0,0.0,0.5006853757482587,88.41
119,1.0058866828297957,0.0,0.0,0.4648363439723699,89.66
120,0.9935870402134381,0.0,0.0,0.4989257554213206,88.48
121,0.9839930252004893,0.0,0.0,0.3883438360209417,91.1
122,0.9705404810798474,0.0,0.0,0.3606959188526327,91.67
123,0.9691914475308014,0.0,0.0,0.45894619370951795,90.55
124,0.9636000085717592,0.0,0.0,0.5125667067489239,89.23
125,0.9780331730842591,0.0,0.0,0.48425665136539575,89.23
126,0.9538752181789814,0.0,0.0,0.4066832447894896,91.56
127,0.9664206910209778,0.0,0.0,0.42247071922427476,91.37
128,0.9791514857457234,0.0,0.0,0.41365329695470404,90.76
129,0.9741852882198798,0.0,0.0,0.45226634933490945,90.57
130,0.9435318738222123,0.0,0.0,0.42087446138112233,91.9
131,0.9554856900221262,0.0,0.0,0.3708405863456052,91.3
132,0.9588331498778784,0.0,0.0,0.43984535276287734,90.5
133,0.9701397246275193,0.0,0.0,0.43100039194328615,91.78
134,0.959956422734719,0.0,0.0,0.44703438727542605,90.99
135,0.9547798384840672,0.0,0.0,0.397194152829623,91.33
136,0.9415713251401217,0.0,0.0,0.43207911409512917,91.49
137,0.9529855527174779,0.0,0.0,0.4666454087604176,91.28
138,0.9580483076855159,0.0,0.0,0.4135371846984131,92.07
139,0.9250909535739666,0.0,0.0,0.4373935999894383,90.78
140,0.9603605449199677,0.0,0.0,0.4112739391399152,92.27
141,0.9046916180696243,0.0,0.0,0.3954297778281299,91.27
142,0.8902715368530689,0.0,0.0,0.4174512675916306,91.67
143,0.9345839533859338,0.0,0.0,0.362396991915173,92.61
144,0.904597220913722,0.0,0.0,0.3701406642042025,91.85
145,0.9040930966154123,0.0,0.0,0.37138210071457756,91.59
146,0.9034407542302059,0.0,0.0,0.3917058191516183,92.33
147,0.9033948747011331,0.0,0.0,0.38348345864902844,92.36
148,0.9058108019332091,0.0,0.0,0.4398450634696267,91.55
149,0.8975535379388393,0.0,0.0,0.3710837517723893,92.91
150,0.9107219471954382,0.0,0.0,0.42916142759901105,90.69
151,0.9124548517358608,0.0,0.0,0.37814544035930825,93.47
152,0.85434535076985,0.0,0.0,0.3442453632150034,92.65
153,0.9035746259184984,0.0,0.0,0.3712111603129994,92.82
154,0.893100363894915,0.0,0.0,0.3974075907408589,92.13
155,0.8868192584659809,0.0,0.0,0.3514977046335586,93.66
156,0.8765257611488685,0.0,0.0,0.3065952125823859,93.89
157,0.8578495216866334,0.0,0.0,0.33045960149981757,93.51
158,0.8510538603823918,0.0,0.0,0.36685794682213757,92.69
159,0.8543947437825875,0.0,0.0,0.369702517685264,93.98
160,0.8752331858453078,0.0,0.0,0.3317657390026131,94.32
161,0.8689663969171353,0.0,0.0,0.3266301221317715,93.84
162,0.854435444699648,0.0,0.0,0.34853527792776473,94.38
163,0.8490310303962384,0.0,0.0,0.37118466665046385,93.46
164,0.833295541199354,0.0,0.0,0.34905442354655025,94.18
165,0.8543681970295998,0.0,0.0,0.3383685558131247,94.58
166,0.8237199119363839,0.0,0.0,0.2990749434690283,94.59
167,0.8062036665299764,0.0,0.0,0.3047809177877927,94.53
168,0.8463290425447317,0.0,0.0,0.3183216013089575,94.91
169,0.8056615635943718,0.0,0.0,0.3172349934325074,94.93
170,0.8174383511719031,0.0,0.0,0.2684435395881383,95.23
171,0.8407506354726277,0.0,0.0,0.3321460648016496,94.76
172,0.8087694402688589,0.0,0.0,0.31401067385167786,94.97
173,0.7932685725772992,0.0,0.0,0.27803177168272963,95.53
174,0.7740217520831487,0.0,0.0,0.2781603252044832,95.37
175,0.7765018289765486,0.0,0.0,0.2886498684834952,95.2
176,0.8227239778695198,0.0,0.0,0.3067015286045845,95.57
177,0.7851081100173104,0.0,0.0,0.30566518008708954,95.22
178,0.7751323565888482,0.0,0.0,0.28857212205125826,95.29
179,0.7797949132437889,0.0,0.0,0.2509987625208768,95.31
180,0.7635573108799947,0.0,0.0,0.27447627680470243,95.43
181,0.7749315452403747,0.0,0.0,0.2915773411290814,95.52
182,0.7581490260142929,0.0,0.0,0.28208689271199583,95.7
183,0.760315617513007,0.0,0.0,0.2810625308992887,95.44
184,0.7743844939539066,0.0,0.0,0.2951312150919076,95.61
185,0.7717461962491656,0.0,0.0,0.2713844186127788,95.67
186,0.7457519760498634,0.0,0.0,0.25868814521365696,95.77
187,0.7775265575888065,0.0,0.0,0.2773950411514802,95.58
188,0.762720007621325,0.0,0.0,0.26157933578948783,95.73
189,0.7473934308291437,0.0,0.0,0.2413755426503191,95.86
190,0.7533546967957264,0.0,0.0,0.2672845215508432,95.81
191,0.7342140476099955,0.0,0.0,0.25836600634184753,95.91
192,0.7384510192208183,0.0,0.0,0.24354610735117788,96.01
193,0.7545170921593523,0.0,0.0,0.22472099342731514,96.06
194,0.7722308920171016,0.0,0.0,0.25470897209162663,95.91
195,0.7626792452847346,0.0,0.0,0.27177165930319314,95.82
196,0.7553760417474386,0.0,0.0,0.26148553403339003,95.85
197,0.7656028746221311,0.0,0.0,0.26090021822789705,95.91
198,0.7322444350291522,0.0,0.0,0.2606077422999372,95.96
199,0.7683519368609175,0.0,0.0,0.28139137288536686,95.77
