epoch,train loss,reg loss,train acc,test loss,test acc
0,2.2222690606884123,0.0,tensor(19.3519),4.11121766470574,tensor(33.3600)
1,2.051591293432938,0.0,tensor(24.9843),5.757685672473143,tensor(39.9600)
2,1.9783684484556896,0.0,tensor(28.3284),1.9672241108314887,tensor(47.1600)
3,1.9169452335190098,0.0,tensor(31.0889),1.1675496528277527,tensor(58.6300)
4,1.871937783704145,0.0,tensor(32.9036),1.788753663097416,tensor(56.0400)
5,1.8385866544479026,0.0,tensor(34.5636),1.0530438403169196,tensor(61.8900)
6,1.8055104808170979,0.0,tensor(35.8256),1.016479707799397,tensor(65.4300)
7,1.7764740344485697,0.0,tensor(36.9681),0.8829664493257458,tensor(69.0100)
8,1.766073466720801,0.0,tensor(37.1467),1.3605855233497448,tensor(59.2200)
9,1.747343557990061,0.0,tensor(38.2731),1.8656409702769987,tensor(61.1400)
10,1.7323482199122684,0.0,tensor(38.5442),0.8995603087457928,tensor(70.8000)
11,1.7160599384523045,0.0,tensor(39.2672),0.8107535576632431,tensor(71.6900)
12,1.6956982137031757,0.0,tensor(40.0273),0.7697976412134128,tensor(73.5200)
13,1.675433331421803,0.0,tensor(40.5988),0.7074802314137315,tensor(76.0100)
14,1.663267807152428,0.0,tensor(40.7283),0.6819734474321505,tensor(76.8900)
15,1.6476409125659996,0.0,tensor(41.4260),0.7013924692061033,tensor(76.7000)
16,1.6353523956716376,0.0,tensor(41.8814),0.6660886185543912,tensor(77.6000)
17,1.6231387458165791,0.0,tensor(42.3904),0.6952844485491365,tensor(76.6100)
18,1.6082902648846118,0.0,tensor(42.6189),0.6498972827622721,tensor(77.3200)
19,1.5944841587366076,0.0,tensor(42.9649),0.6196528895794451,tensor(79.1100)
20,1.5889308550468844,0.0,tensor(43.1894),0.5657246392649096,tensor(80.9800)
21,1.5815231025762646,0.0,tensor(43.3804),0.6900734131534895,tensor(76.7900)
22,1.569945291836446,0.0,tensor(43.6828),0.5690754517965071,tensor(80.9900)
23,1.564865483495975,0.0,tensor(43.8357),0.7432691411779927,tensor(77.4500)
24,1.5573976251636052,0.0,tensor(43.9131),2.117395542047403,tensor(75.4500)
25,1.5483650583174728,0.0,tensor(44.2173),0.5738986193149297,tensor(80.2500)
26,1.5439824410716445,0.0,tensor(44.1643),0.5674828445991954,tensor(80.8000)
27,1.5354809547580897,0.0,tensor(44.5889),0.566756491867212,tensor(81.2500)
28,1.5268978705156668,0.0,tensor(44.6861),0.5325482780518415,tensor(81.9300)
29,1.51989734773732,0.0,tensor(44.9552),0.47823675284096906,tensor(84.1800)
30,1.5142656467422178,0.0,tensor(44.9552),0.4964928541060265,tensor(83.6500)
31,1.5058463640757838,0.0,tensor(45.1748),0.5085925081478165,tensor(82.9900)
32,1.4992246389732415,0.0,tensor(45.4165),0.4946589963258924,tensor(83.9200)
33,1.5014758356133735,0.0,tensor(45.3358),0.5288055357527924,tensor(82.7200)
34,1.491275259353081,0.0,tensor(45.4729),0.49674493654279617,tensor(83.5800)
35,1.4869379566886707,0.0,tensor(45.6475),0.47784818430711795,tensor(83.9100)
36,1.4772423181863457,0.0,tensor(45.9483),0.49185354026823164,tensor(83.5000)
37,1.4764655579527124,0.0,tensor(45.8588),0.4771388582027591,tensor(84.1900)
38,1.4716396294015563,0.0,tensor(46.0588),0.4595167826864872,tensor(84.8900)
39,1.468148433269358,0.0,tensor(46.2100),0.44907447662730293,tensor(85.2900)
40,1.4589257192222533,0.0,tensor(46.2280),0.46935790651911374,tensor(84.1900)
41,1.4539502171787915,0.0,tensor(46.2910),0.44936288247729567,tensor(85.2000)
42,1.4506650699541308,0.0,tensor(46.4153),0.5812648071639903,tensor(82.5300)
43,1.448364527249531,0.0,tensor(46.4731),0.43335560441680915,tensor(85.8300)
44,1.4445069327242261,0.0,tensor(46.6622),0.4358510993518032,tensor(85.3100)
45,1.4403976333353077,0.0,tensor(46.7030),0.4205995829248273,tensor(85.8800)
46,1.4354916459027243,0.0,tensor(46.8297),0.4446135333536922,tensor(85.4100)
47,1.433046011957937,0.0,tensor(46.7905),0.4730713882374468,tensor(84.8600)
48,1.426779699394237,0.0,tensor(46.8898),0.4257241145095175,tensor(85.5900)
49,1.4212073438223658,0.0,tensor(47.2142),0.4987433903978334,tensor(83.8600)
50,1.417101162732134,0.0,tensor(47.3024),0.44511998577362244,tensor(85.3700)
51,1.4135386902611815,0.0,tensor(47.2153),0.43781720074331826,tensor(85.5400)
52,1.41248664979573,0.0,tensor(47.3667),0.4439211592052106,tensor(85.4900)
53,1.4079897268941295,0.0,tensor(47.4899),0.4733544851040786,tensor(84.8400)
54,1.399491200782448,0.0,tensor(47.6376),0.43949556084409414,tensor(85.9000)
55,1.4015702961215708,0.0,tensor(47.4668),0.3997906396749082,tensor(87.1700)
56,1.3986954282123312,0.0,tensor(47.5874),0.4000708226979644,tensor(86.9500)
57,1.3929052884568403,0.0,tensor(47.6443),0.39639811156162835,tensor(86.3400)
58,1.3925251046225136,0.0,tensor(47.7668),0.37850376991955964,tensor(87.5400)
59,1.3864580990887008,0.0,tensor(47.7636),0.37273003688749595,tensor(87.5000)
60,1.3875440331359237,0.0,tensor(47.8628),0.3877135995086525,tensor(87.4700)
61,1.384441227965554,0.0,tensor(47.7551),0.3884405577350203,tensor(87.0200)
62,1.3794191327165997,0.0,tensor(48.1595),0.4114490379611994,tensor(86.2100)
63,1.3760960840915637,0.0,tensor(48.0855),0.3809164420858182,tensor(87.5400)
64,1.3740774808568674,0.0,tensor(48.0924),0.443666684933499,tensor(85.3600)
65,1.376022305416477,0.0,tensor(48.0227),0.3822013482964645,tensor(87.6100)
66,1.3680344937057147,0.0,tensor(48.3194),0.4591611050902768,tensor(84.9000)
67,1.3711695690253465,0.0,tensor(47.9439),0.4359025076978856,tensor(85.4300)
68,1.3657035503717094,0.0,tensor(48.2627),0.3835014684286129,tensor(87.4100)
69,1.3614908115713857,0.0,tensor(48.3218),0.43015928116409824,tensor(86.7200)
70,1.359064863126437,0.0,tensor(48.3410),0.35590018594993633,tensor(88.1100)
71,1.356444347723138,0.0,tensor(48.5129),0.37276616138970115,tensor(88.1000)
72,1.354355035552713,0.0,tensor(48.4724),0.41784666974546836,tensor(87.1600)
73,1.3540398033833883,0.0,tensor(48.4146),0.38621863025661046,tensor(87.1800)
74,1.348320802129122,0.0,tensor(48.6502),0.35716100262843437,tensor(88.1200)
75,1.3484808667542783,0.0,tensor(48.4541),0.416892747546232,tensor(86.1100)
76,1.347072731830498,0.0,tensor(48.6510),0.3799771021457726,tensor(88.3300)
77,1.3458308307986047,0.0,tensor(48.5645),0.38328327530075806,tensor(87.7600)
78,1.3444189955509458,0.0,tensor(48.6259),0.3262355802990906,tensor(89.0200)
79,1.3364264737855798,0.0,tensor(48.9228),0.44394362454737973,tensor(85.7700)
80,1.3336886483719872,0.0,tensor(48.7817),0.339384430359389,tensor(89.1600)
81,1.3351182663778358,0.0,tensor(48.9445),0.31131296862873276,tensor(89.4500)
82,1.3349712857877298,0.0,tensor(48.7758),0.34955206991744797,tensor(88.7200)
83,1.3342244876615714,0.0,tensor(48.7932),0.40365383365714513,tensor(86.7500)
84,1.3274409154316467,0.0,tensor(48.8128),0.34604443966581655,tensor(88.2200)
85,1.325982459594124,0.0,tensor(49.0604),0.3091005955452661,tensor(89.7500)
86,1.3307274521055328,0.0,tensor(48.7792),0.3801885332914071,tensor(87.2800)
87,1.3213558043646114,0.0,tensor(49.1209),0.3122884401169655,tensor(89.6900)
88,1.3197720408210718,0.0,tensor(49.1408),0.3304814057628828,tensor(89.2600)
89,1.3236500166152683,0.0,tensor(48.9749),0.41242030455923834,tensor(85.8100)
90,1.3213446009233487,0.0,tensor(49.0047),0.46732631742859165,tensor(85.2900)
91,1.3169799986162611,0.0,tensor(49.0892),0.3249948995954192,tensor(88.9500)
92,1.316291141183801,0.0,tensor(49.1067),0.36379836302309354,tensor(88.4800)
93,1.3145121564043296,0.0,tensor(49.2085),0.3613334066892701,tensor(87.9200)
94,1.3129669794141245,0.0,tensor(49.1597),0.36419430615341253,tensor(88.5900)
95,1.3097829670500882,0.0,tensor(49.3775),0.3615179375211174,tensor(88.1200)
96,1.3079595049870913,0.0,tensor(49.2977),0.33365531152979405,tensor(89.2500)
97,1.3054016492599143,0.0,tensor(49.3438),0.32491301226294933,tensor(89.5400)
98,1.302320750012629,0.0,tensor(49.5399),0.35363522931808483,tensor(89.2000)
99,1.3058082358629957,0.0,tensor(49.1974),0.33634686573045897,tensor(88.8000)
100,1.3037526620103943,0.0,tensor(49.4143),0.37128261090475356,tensor(88.0200)
101,1.1990864844889921,0.0,tensor(51.3415),0.242142952738031,tensor(91.7100)
102,1.1639399393727672,0.0,tensor(51.8214),0.22122864732779823,tensor(92.3900)
103,1.1483135822868897,0.0,tensor(52.1887),0.2117779719954668,tensor(92.7800)
104,1.1335313166498393,0.0,tensor(52.3260),0.21353415529559683,tensor(92.8200)
105,1.1230995938060264,0.0,tensor(52.5563),0.20644759076791494,tensor(93.0400)
106,1.1162224528712832,0.0,tensor(52.5776),0.21142343224412682,tensor(92.8100)
107,1.1162359940565039,0.0,tensor(52.5382),0.2014733261986495,tensor(93.1500)
108,1.1056201372132872,0.0,tensor(52.8912),0.19392688766280813,tensor(93.2800)
109,1.1068925953975848,0.0,tensor(52.6660),0.19925592587665292,tensor(93.4400)
110,1.0953311285775726,0.0,tensor(52.9321),0.19347495075946375,tensor(93.5500)
111,1.091665702059586,0.0,tensor(53.0649),0.19720838001781926,tensor(93.4600)
112,1.0917549441196115,0.0,tensor(52.9732),0.19448348378167823,tensor(93.5600)
113,1.0885615080409021,0.0,tensor(53.0021),0.19400999274738068,tensor(93.5400)
114,1.0808624440640482,0.0,tensor(53.0698),0.18998785988383182,tensor(93.5500)
115,1.0846492214324208,0.0,tensor(53.1437),0.1952122092684936,tensor(93.5600)
116,1.0796133668961803,0.0,tensor(53.1734),0.18831252392205,tensor(93.7700)
117,1.0791258844571565,0.0,tensor(53.0778),0.19325941071954664,tensor(93.4700)
118,1.0730881181921572,0.0,tensor(53.1575),0.191922328871442,tensor(93.8800)
119,1.0715964858313334,0.0,tensor(53.1896),0.1974862106763795,tensor(93.9100)
120,1.0691210856188162,0.0,tensor(53.2821),0.1920470571144483,tensor(93.8300)
121,1.0657946740671012,0.0,tensor(53.2697),0.18615791101933452,tensor(93.9800)
122,1.0656004909477839,0.0,tensor(53.1585),0.17800435373019818,tensor(94.2300)
123,1.0615856296387762,0.0,tensor(53.5053),0.18957236065540706,tensor(93.6500)
124,1.0621438840519506,0.0,tensor(53.1937),0.18850929468527675,tensor(93.8700)
125,1.057761140700664,0.0,tensor(53.4817),0.18641263355009932,tensor(94.1300)
126,1.0529920764972085,0.0,tensor(53.4181),0.18987693788996013,tensor(93.9900)
127,1.0512903870096357,0.0,tensor(53.5390),0.1850877313967771,tensor(94.1000)
128,1.0572453797350008,0.0,tensor(53.3113),0.18139805523038902,tensor(94.2600)
129,1.0533595500344906,0.0,tensor(53.4286),0.17648202469896385,tensor(94.4600)
130,1.0495245431800673,0.0,tensor(53.4160),0.1748940102649455,tensor(94.4200)
131,1.049070972035381,0.0,tensor(53.4001),0.18153874054040714,tensor(94.2300)
132,1.044678537564042,0.0,tensor(53.7442),0.18686235319021055,tensor(94.0500)
133,1.042476930986845,0.0,tensor(53.6170),0.18353843053773017,tensor(94.2100)
134,1.046407030885516,0.0,tensor(53.5178),0.185195194864021,tensor(94.4200)
135,1.0417666161970285,0.0,tensor(53.5678),0.17290885570084769,tensor(94.4300)
136,1.0396982754186777,0.0,tensor(53.5859),0.17538031741436147,tensor(94.4600)
137,1.0410414281454559,0.0,tensor(53.5424),0.18923386935859235,tensor(94.2900)
138,1.0398925337949396,0.0,tensor(53.6580),0.18097379111534068,tensor(94.4600)
139,1.0371069824586852,0.0,tensor(53.6106),0.1705091649319047,tensor(94.5400)
140,1.0385481883171255,0.0,tensor(53.5981),0.17533861774067558,tensor(94.7800)
141,1.0349143472818931,0.0,tensor(53.8145),0.1813756518486726,tensor(94.4100)
142,1.0362540713537787,0.0,tensor(53.6295),0.17882940320407498,tensor(94.5000)
143,1.0313299457670917,0.0,tensor(53.7716),0.17597587298703482,tensor(94.3200)
144,1.0345472469103205,0.0,tensor(53.6737),0.1824614148122842,tensor(94.3300)
145,1.0258353261265454,0.0,tensor(53.7749),0.17618703365151597,tensor(94.3200)
146,1.02750405908146,0.0,tensor(53.7961),0.1824094733353893,tensor(94.3900)
147,1.0282573674770141,0.0,tensor(53.7878),0.17307115782374954,tensor(94.4500)
148,1.0215478053015123,0.0,tensor(53.9636),0.18501140209517578,tensor(94.3100)
149,1.0277223960745523,0.0,tensor(53.6117),0.1674676607874792,tensor(94.5900)
150,1.0253927976651314,0.0,tensor(53.7969),0.1802162359749131,tensor(94.4400)
151,0.9977391310969741,0.0,tensor(54.1486),0.15995427153908318,tensor(95.0600)
152,0.9840322877716343,0.0,tensor(54.3325),0.15958200140992082,tensor(94.9700)
153,0.9815836529919464,0.0,tensor(54.4480),0.15768512052990072,tensor(95.0300)
154,0.9767710735348057,0.0,tensor(54.4535),0.15751056755786655,tensor(95.1300)
155,0.9772402244122396,0.0,tensor(54.3213),0.15635578326356364,tensor(95.1500)
156,0.9736415471700997,0.0,tensor(54.4829),0.15121734529495118,tensor(95.2200)
157,0.9740502205938888,0.0,tensor(54.2812),0.1567733650732112,tensor(95.2200)
158,0.9692868898822549,0.0,tensor(54.4276),0.1533064278830627,tensor(95.3500)
159,0.9656095907657237,0.0,tensor(54.5185),0.15755263079961776,tensor(95.3900)
160,0.9653911924224832,0.0,tensor(54.5822),0.15303252428932684,tensor(95.2300)
161,0.965254497711211,0.0,tensor(54.5985),0.15393464604352852,tensor(95.3200)
162,0.9648429199988832,0.0,tensor(54.6048),0.15261019241360546,tensor(95.2800)
163,0.9609230908990422,0.0,tensor(54.4965),0.1521209305684061,tensor(95.3700)
164,0.96380735196234,0.0,tensor(54.4834),0.1568380179118134,tensor(95.3400)
165,0.9623318280500686,0.0,tensor(54.5580),0.15286635599998202,tensor(95.2800)
166,0.9599992286340583,0.0,tensor(54.6863),0.1565333523647749,tensor(95.2100)
167,0.9593242754515008,0.0,tensor(54.4698),0.15332935620753924,tensor(95.3000)
168,0.9635646098002297,0.0,tensor(54.4258),0.15135887271327675,tensor(95.3700)
169,0.955086706981485,0.0,tensor(54.6304),0.15144151211796059,tensor(95.4400)
170,0.9609994538346563,0.0,tensor(54.4132),0.15263550103838053,tensor(95.4900)
171,0.9562446880214671,0.0,tensor(54.6092),0.1483453120247953,tensor(95.4800)
