16,1.0321560598336734,0.0,tensor(36.3897),0.5367037776980672,tensor(84.4500)
17,1.0111003467669855,0.0,tensor(36.7638),0.4955795169607536,tensor(85.4100)
18,1.0208489259084066,0.0,tensor(36.8245),0.4883454267356966,tensor(87.5000)
19,1.0088197776904473,0.0,tensor(37.1281),0.510119955177541,tensor(85.9500)
20,1.0000961329692448,0.0,tensor(37.6168),0.49918373470549826,tensor(86.2300)
21,0.9979618880993281,0.0,tensor(37.5066),0.5276424269284214,tensor(84.7800)
22,0.9883858414796682,0.0,tensor(37.8804),0.4647922332774292,tensor(86.2000)
23,0.9919715511493193,0.0,tensor(37.9146),0.5048350458507901,tensor(85.4100)
24,0.9784013381371132,0.0,tensor(37.7050),0.5394203279379968,tensor(83.9000)
25,0.9833209661337046,0.0,tensor(38.1142),0.5847406787527455,tensor(83.6300)
26,0.9740506551204584,0.0,tensor(38.3783),0.5224942925038399,tensor(86.0800)
27,0.973276908428241,0.0,tensor(38.4547),0.45693473786384137,tensor(86.0300)
28,0.9556721850847587,0.0,tensor(38.6495),0.46676927828066817,tensor(86.4800)
29,0.9582965380106216,0.0,tensor(38.8345),0.5151919984035902,tensor(85.1300)
30,0.9553156152749673,0.0,tensor(38.8138),0.5696751625837387,tensor(83.1900)
31,0.959075115277217,0.0,tensor(38.6714),0.5245963023440378,tensor(85.6000)
32,0.945634198647279,0.0,tensor(38.9852),0.438273098151963,tensor(88.4300)
33,0.9469049244354932,0.0,tensor(39.0279),0.53400978372918,tensor(85.0400)
34,0.9605823973814647,0.0,tensor(39.2115),0.502911059959634,tensor(85.4200)
35,0.9442072995198079,0.0,tensor(39.3067),0.47579254996818343,tensor(85.9100)
36,0.9349362205236386,0.0,tensor(39.3244),0.4865955693183003,tensor(86.9000)
37,0.9377951105435689,0.0,tensor(39.3147),0.47590971345061417,tensor(87.8000)
38,0.9403832843670479,0.0,tensor(39.6371),0.48457297064490745,tensor(86.3000)
39,0.9377423482063489,0.0,tensor(39.6135),0.5304963437167255,tensor(86.4400)
40,0.9401209537799542,0.0,tensor(39.7478),0.5715955626200866,tensor(83.9400)
41,0.9308313160370558,0.0,tensor(39.8441),0.5726251376194281,tensor(82.8900)
42,0.9339649493877704,0.0,tensor(39.8581),0.5089139465813164,tensor(86.4700)
43,0.9194115015176626,0.0,tensor(39.8226),0.4975282252207771,tensor(85.5600)
44,0.925470482538908,0.0,tensor(39.9288),0.4889755910103982,tensor(86.0500)
45,0.9258298583519764,0.0,tensor(39.7689),0.49716409864845695,tensor(85.6000)
46,0.9235195427368849,0.0,tensor(39.7845),0.48550497092403566,tensor(87.5000)
47,0.9243999635561918,0.0,tensor(40.3205),0.5174574554861486,tensor(86.6100)
48,0.914868508088283,0.0,tensor(40.4232),0.5069043682711022,tensor(87.6800)
49,0.9210912909263219,0.0,tensor(40.2058),0.5149159944570577,tensor(86.5900)
