epoch,train loss,reg loss,train acc,test loss,test acc
0,2.128683123527429,0.0,tensor(5.8315),1.9616687451754962,tensor(28.7100)
1,1.8849088191986083,0.0,tensor(7.4224),1.411273823486076,tensor(47.9600)
2,1.7627118214582786,0.0,tensor(7.9922),1.3386881284050278,tensor(52.1700)
3,1.6538728347191445,0.0,tensor(8.4174),1.0683228028071177,tensor(61.8900)
4,1.5705029698518607,0.0,tensor(8.7069),0.9463646672628783,tensor(67.0900)
5,1.509322273425567,0.0,tensor(9.1442),0.9321644769998284,tensor(68.)
6,1.4429034618230967,0.0,tensor(9.4299),0.833664619439357,tensor(71.3500)
7,1.391445020834605,0.0,tensor(9.8165),0.7649123355805933,tensor(74.2600)
8,1.3597804485223233,0.0,tensor(10.1762),0.6383251288870314,tensor(79.2300)
9,1.307144265755629,0.0,tensor(10.1829),0.6878126903891086,tensor(76.6000)
10,1.2833270325110508,0.0,tensor(10.6196),0.6020597522226242,tensor(79.9900)
11,1.2597180707332416,0.0,tensor(10.6849),0.5590744033508055,tensor(81.0800)
12,1.2374248704849145,0.0,tensor(10.8042),0.5805573657050624,tensor(79.9600)
13,1.2210890834148114,0.0,tensor(11.0221),0.5818827152401358,tensor(81.1600)
14,1.2085870093260056,0.0,tensor(11.1519),0.5591357883711059,tensor(80.9200)
15,1.1990973411462247,0.0,tensor(11.3482),0.5936301069611961,tensor(80.6900)
16,1.1769028758391356,0.0,tensor(11.4054),0.48914106127929996,tensor(84.1100)
17,1.1647692231031566,0.0,tensor(11.5806),0.5041986625376824,tensor(83.9600)
18,1.1599260914020049,0.0,tensor(11.6968),0.49196062636029375,tensor(83.9600)
19,1.1574677921258487,0.0,tensor(11.6190),0.466473280138022,tensor(84.3700)
20,1.1421636278812701,0.0,tensor(11.6508),0.4797481227781739,tensor(84.8100)
21,1.124948280896896,0.0,tensor(11.8633),0.4868483832693315,tensor(84.5100)
22,1.1302624320372556,0.0,tensor(11.8394),0.4462127020961052,tensor(86.7700)
23,1.124903787099398,0.0,tensor(11.7653),0.4998038104018411,tensor(84.6800)
24,1.1076053024866641,0.0,tensor(11.9868),0.43344793584313357,tensor(85.5200)
25,1.114954814238426,0.0,tensor(12.0856),0.37179569642453847,tensor(88.)
26,1.1114781584495153,0.0,tensor(12.0580),0.435691526814087,tensor(87.5200)
27,1.107738226499313,0.0,tensor(12.0615),0.404906289959634,tensor(87.4700)
28,1.106129054686962,0.0,tensor(12.1356),0.424197674297296,tensor(87.0100)
29,1.0932854670744676,0.0,tensor(12.1442),0.3889701102857475,tensor(88.0600)
30,1.0939974998816466,0.0,tensor(12.2704),0.39717928450871576,tensor(87.4500)
31,1.0973711913976913,0.0,tensor(12.1765),0.46031154597642365,tensor(85.3000)
32,1.0756558590974563,0.0,tensor(12.2724),0.39351546631993595,tensor(88.3400)
33,1.0904913775431804,0.0,tensor(12.4804),0.44904135798548794,tensor(85.9200)
34,1.0681529152087677,0.0,tensor(12.3877),0.40226784178071673,tensor(87.2000)
35,1.0782070126288976,0.0,tensor(12.4299),0.4044388136560763,tensor(87.2300)
36,1.0715131256824886,0.0,tensor(12.4644),0.376335161271038,tensor(88.2000)
37,1.0707769400034195,0.0,tensor(12.5043),0.41098856862757477,tensor(87.2900)
38,1.0678236547188882,0.0,tensor(12.4071),0.42230679219154205,tensor(86.3200)
39,1.058539998684174,0.0,tensor(12.4818),0.38824882703992697,tensor(88.0800)
40,1.05893174073635,0.0,tensor(12.6272),0.36663937362449783,tensor(87.7800)
41,1.0561062427667471,0.0,tensor(12.5716),0.42395547926761545,tensor(86.7500)
42,1.0561724882859451,0.0,tensor(12.7697),0.44065459581973915,tensor(86.0600)
43,1.0461594732908102,0.0,tensor(12.6257),0.43953367651396386,tensor(86.0600)
44,1.0549053357197689,0.0,tensor(12.5895),0.36029249653071016,tensor(88.7700)
45,1.0437046689864917,0.0,tensor(12.7686),0.3368854873102378,tensor(89.4300)
46,1.0402855526178312,0.0,tensor(12.6953),0.32290349214023595,tensor(89.5500)
47,1.0407061508068671,0.0,tensor(12.6529),0.37579836653502613,tensor(88.4300)
48,1.053312277641052,0.0,tensor(12.6937),0.34028831431204015,tensor(89.5000)
49,1.0275168956854404,0.0,tensor(12.7490),0.3956251136540949,tensor(87.6700)
0,2.5448240683628964,0.0,tensor(4.0851),1.9680101674598258,tensor(18.8200)
1,2.102725004232847,0.0,tensor(5.1031),1.9047570660546258,tensor(24.0800)
2,2.0552486459414165,0.0,tensor(5.6316),1.8309410786604858,tensor(27.1000)
3,2.001919607932751,0.0,tensor(6.2082),1.681173418019269,tensor(36.2300)
4,1.9390552710264157,0.0,tensor(6.8203),1.6323239991853427,tensor(38.4400)
5,1.861642401646345,0.0,tensor(7.4367),1.4870386363507748,tensor(44.1000)
6,1.803472032913795,0.0,tensor(7.5246),1.4601327225014016,tensor(46.3500)
7,1.7579508885359152,0.0,tensor(7.9469),1.269645203758885,tensor(53.3100)
8,1.7139705327840953,0.0,tensor(8.1258),1.1953517758512162,tensor(56.8300)
9,1.6640466631987156,0.0,tensor(8.0096),1.2356754480837822,tensor(55.2600)
10,1.6422825455665588,0.0,tensor(8.3017),1.1074171636376653,tensor(59.9000)
11,1.6000889842326824,0.0,tensor(8.5003),1.0310710070429143,tensor(63.5700)
12,1.5695561048312066,0.0,tensor(8.6791),1.0083448301713627,tensor(64.5900)
13,1.540607489989354,0.0,tensor(8.9096),1.0779555969171457,tensor(62.5500)
14,1.5188354791739047,0.0,tensor(8.9664),0.8873363502167009,tensor(68.7200)
15,1.4923239659040402,0.0,tensor(9.1730),0.874951355427772,tensor(70.0400)
16,1.4705560109554192,0.0,tensor(9.1702),0.9366727295938555,tensor(67.5900)
17,1.4376509483043964,0.0,tensor(9.5663),0.7949639147630444,tensor(72.2400)
18,1.4182277939258479,0.0,tensor(9.7664),0.7629033588656076,tensor(74.0600)
19,1.3945342797499436,0.0,tensor(9.5486),0.7204702743315123,tensor(74.7700)
20,1.3814590790332892,0.0,tensor(9.8904),0.7025563896105096,tensor(76.5100)
21,1.3464367273526314,0.0,tensor(10.1905),0.7230024735654916,tensor(76.3300)
22,1.3394600201875735,0.0,tensor(10.1672),0.6945605713900205,tensor(76.2500)
23,1.3152721950641044,0.0,tensor(10.2350),0.6435396297274528,tensor(78.4900)
24,1.2989951197917644,0.0,tensor(10.5314),0.6264665950764645,tensor(79.9000)
25,1.2839426681017265,0.0,tensor(10.7056),0.5892193406872503,tensor(80.8300)
26,1.2748657714097928,0.0,tensor(10.8264),0.5728875964178934,tensor(81.1600)
27,1.2555144916742276,0.0,tensor(10.9277),0.567679979026437,tensor(81.3300)
