epoch,train loss,reg loss,train acc,test loss,test acc
0,2.22874431288477,0.0,tensor(19.1758),8.606520293949842,tensor(32.8900)
1,2.054041957603414,0.0,tensor(24.8850),9.993086972036162,tensor(35.7800)
2,1.9839855410190825,0.0,tensor(28.0077),5.869800614821422,tensor(39.7000)
3,1.9199046458524978,0.0,tensor(31.0656),3.5523319267057203,tensor(51.7300)
4,1.8796693491237528,0.0,tensor(32.7572),1.1554031984822766,tensor(59.9700)
5,1.8456911197718209,0.0,tensor(34.3007),1.5484688236369744,tensor(58.1100)
6,1.8066756813444889,0.0,tensor(35.6700),1.0053929524110243,tensor(65.2100)
7,1.778803048886992,0.0,tensor(36.8840),0.9029478891654773,tensor(68.3900)
8,1.7620960683474676,0.0,tensor(37.3352),0.8878824241436996,tensor(68.4700)
9,1.7386013718104625,0.0,tensor(38.5239),0.8335930666810757,tensor(70.5800)
10,1.725061450048072,0.0,tensor(39.0029),0.7825694436336065,tensor(74.0200)
11,1.7048488754637814,0.0,tensor(39.4643),0.7701366744913138,tensor(72.9600)
12,1.6859159795241005,0.0,tensor(40.3233),0.7804726470444534,tensor(72.6400)
13,1.6737074350086016,0.0,tensor(40.5557),0.6922231400618563,tensor(76.4300)
14,1.6609018073880895,0.0,tensor(40.9058),0.7052662154665222,tensor(76.9100)
15,1.641665471212485,0.0,tensor(41.5045),0.7177554223018963,tensor(76.3100)
16,1.629199074428355,0.0,tensor(42.1192),0.6718656268489134,tensor(77.4000)
17,1.6193114122518026,0.0,tensor(42.3887),0.7229357846043967,tensor(75.8500)
18,1.6037106793829872,0.0,tensor(42.6186),0.6739211220506791,tensor(76.7200)
19,1.5934201303835507,0.0,tensor(43.0910),0.6640904530867919,tensor(78.)
20,1.588255209185673,0.0,tensor(43.0385),0.8129505090661593,tensor(76.3200)
21,1.5776609688839887,0.0,tensor(43.3548),0.6378899611331321,tensor(78.3900)
22,1.5679895733047207,0.0,tensor(43.8316),0.5647571144012121,tensor(81.1700)
23,1.5586162048409435,0.0,tensor(43.9740),0.6325879883435037,tensor(78.4300)
24,1.550015554483041,0.0,tensor(44.0621),0.5328879700572761,tensor(82.3400)
25,1.5403094161203488,0.0,tensor(44.3038),0.6051497952015072,tensor(79.)
26,1.5355172037105405,0.0,tensor(44.4559),0.5606058176245179,tensor(80.8000)
27,1.530584569052899,0.0,tensor(44.7660),0.5269454125132229,tensor(82.1300)
28,1.5195286676280497,0.0,tensor(44.8151),0.5251540913021898,tensor(82.1900)
29,1.5111091149522888,0.0,tensor(45.1264),0.5309240540398193,tensor(82.2800)
30,1.509050060566148,0.0,tensor(45.0874),0.4867901829191604,tensor(83.8600)
31,1.5018077636074116,0.0,tensor(45.2499),0.5023572110627835,tensor(83.5900)
32,1.4923439125172289,0.0,tensor(45.5637),0.5088758245035931,tensor(83.3500)
33,1.4938528838778022,0.0,tensor(45.5902),0.4931480888616633,tensor(83.5800)
34,1.4852347962855148,0.0,tensor(45.5366),0.4929447621405423,tensor(83.2400)
35,1.4838675928985734,0.0,tensor(45.6094),0.6869354722676454,tensor(77.3200)
36,1.477392464776023,0.0,tensor(45.9049),0.5263192925468885,tensor(82.6000)
37,1.4736289325609724,0.0,tensor(46.0838),0.5030951724090316,tensor(83.2900)
38,1.4645208764179247,0.0,tensor(46.1909),0.4764684594988644,tensor(84.4200)
39,1.4614192143805143,0.0,tensor(46.3458),0.4235196859893707,tensor(86.0600)
40,1.4557929062751755,0.0,tensor(46.3784),0.4590061427717721,tensor(84.6100)
41,1.448681522663316,0.0,tensor(46.6180),0.44402606720039556,tensor(85.5000)
42,1.4430886079529073,0.0,tensor(46.5911),0.5626257240177469,tensor(82.5600)
43,1.4392144535232265,0.0,tensor(46.6632),0.42814801458280544,tensor(85.8600)
44,1.4365263364661844,0.0,tensor(46.7099),0.45286655109478263,tensor(85.0500)
45,1.4367682755537121,0.0,tensor(46.8973),0.41578724299854897,tensor(85.8700)
46,1.430016835320757,0.0,tensor(47.0382),0.484484009618113,tensor(84.0800)
47,1.4287898957700724,0.0,tensor(46.9314),0.4199919570218753,tensor(86.2000)
48,1.4221734126714118,0.0,tensor(47.0448),0.43254027790105615,tensor(85.4900)
49,1.4173262794888826,0.0,tensor(47.3381),0.4588186433976954,tensor(84.7400)
50,1.412565341261334,0.0,tensor(47.4266),0.42820011698515026,tensor(85.8800)
51,1.408606644467671,0.0,tensor(47.2694),0.4164130890171404,tensor(86.4700)
52,1.405511595856039,0.0,tensor(47.4768),0.4695313515139742,tensor(84.7100)
53,1.4029970377669332,0.0,tensor(47.6003),0.43310528768467027,tensor(85.6100)
54,1.3963844334913227,0.0,tensor(47.6406),0.42073164118903206,tensor(86.6500)
55,1.3980644581069526,0.0,tensor(47.7733),0.3949880493623955,tensor(87.1800)
56,1.3939544878724786,0.0,tensor(47.6201),0.44622196656399155,tensor(86.)
57,1.3904049012504172,0.0,tensor(47.7771),0.3819097930801337,tensor(87.3500)
58,1.3864051329076605,0.0,tensor(47.8573),0.35385276260576,tensor(88.2300)
59,1.3841658886727723,0.0,tensor(47.9172),0.3728380043789543,tensor(87.5800)
60,1.383452149262751,0.0,tensor(47.8230),0.3968485888968631,tensor(87.1100)
61,1.3779893197294502,0.0,tensor(47.9546),0.4765291391982342,tensor(85.7000)
62,1.373192371826474,0.0,tensor(48.1766),0.3872540904026296,tensor(87.3200)
63,1.369025705928592,0.0,tensor(48.3117),0.4254938378078011,tensor(86.1900)
64,1.3693355072076883,0.0,tensor(48.0864),0.42937435729063683,tensor(85.5900)
